"taskID","weight","patina","site","surface","toSearch","dateDiscoveryMonth","objectType","gridRef","thickness","width","other","composition","optionsAccuracy","associations","Find spot marker","description","collection","dateDiscoveryDay","remarks","dateDiscoveryYear","rightCorner","length","edge","publications","userID","Lon","Lat","inputBy","imageURL"
"10490","418.14","Grey green - traces of golden bronze.","wales (almost certainly), denbigshire or merionethshire (probably), rhagatt hall (on the estate)","Rather rough, evenly pitted.","","None","Flat Celt","","11","","Under ""Site"", which is here transcribed word for word, is the word ""unprovenanced"" written in biro.","","1000","","Find spot marker","Coppery appearance. Edge shows signs of [...] grinding","Ludlow Museum, transferred from Whitchurch Museum, Shropshire, from collection of the late Mrs. LLoyd of Rhagatt near Corwen. Given by her nephew the late Mayor P.T. Godsal. Iscoyd Pk., nr. Whitchurch. (no. 1)","None","Believed to have been found on the estate of Rhagatt Hall, near Corwen, which extends from Merionethshire into Denbighshire, but possibly found in making the terrace at Iscoyd Park in 1855. [;] Cf. Inventory of the Ancient Monuments of Flintshire 338 [;] ","None","","160","79","","541"," -3.27657530"," 54.70235","Tim Mudie","https://farm4.staticflickr.com/3853/14772753648_f3ca264b46_b.jpg"
"10490","418","grey green - traces of golden bronze.","unprovenanced [;] wales (almost certainly) [;] denbighshire or meriounthshire (probably) [;] rhagatt hall (on the estate)","rather rough. evenly pitted.","","None","Flat Celt","","11","","","","100","","Find spot marker","Coppery appearance. Edge shows signs of re-grindding.","LUDLOW MUSEUM [;] transferred from Whitechurch Museum. Shropshire. [;] from Colln. of the late Mrs. Lloyd of Rhagatt near [...] Given by her nephew the late Mayor P. T. Godsal. Isoyd Pk. [...] Whitechurch [;] (no.1)","None","Believed to have been found on the estate of Rhagatt Hall near Corwen, which extends from Merionethshire into Denbighshire, but possibly found in making the terrace at Iscoyd Park in 1855. [;] Cf. Inventory of the Ancient Monuments of Hintshire 338.","None","d","160","79","",," -3.27657530"," 54.70235","Tim Mudie","https://farm4.staticflickr.com/3853/14772753648_f3ca264b46_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10491","418.14","Grey-green - traces of golden bronze","wales, denbighshire or merionethshire, rhagatt hall (on property of) 1 1/2 m. e of corwen, the property extended n.e. into denbs","Rather rough, evenly pitted","","None","Flat Celt","","","","","Coppery appearance","100","","Find spot marker","Edge shows signs of regrinding","Whitchurch Museum. Shropshire. From collection of the late Mrs. LLoyd of Rhagatt, Corwen. Presented by her nephew the late Major P.T. Godsal, Iscoyd Park, nr Whitchurch (Flintshire).","None","Possibly found in making the terrace at Iscoyd Park 1885. (Flints. REAM. 338). Quite uncertain.","None","","160","79","","541"," -3.27657530"," 54.70235","Chris Coffey; Tim Mudie","https://farm6.staticflickr.com/5592/14956254401_d3bbca19fd_b.jpg"
"10491","418.14","Grey-green - traces of golden bronze","wales (almost certainly), denbighshire or merionethshire } probably, rhagatt hall (or property of) 1.5 miles e of corwen. the property extended ne into denbs., , possibly flintshire, iscoyd park 1855, rcam, flints, no 338","Rather rough. Evenly pitted","","None","Flat Celt","","7.11","36","","","1000","","Find spot marker","Butt: 24 [;] Composition: Coppery appearance. Edge shows signs of regrinding.","Whitechurch Museum, Shropshire. [;] From collection of the late Mrs. Lloyd of Rhagatt, Corwen. Presented by her nephew, the late Major P.T. Godsal, Iscoyd Park, Nrg Whitechurch (flintshire)","None","Possibly found in making the terrace at Iscoyd Park, 1855. (Flints. REAM. 338). quite [...]","1855","d","16","79","","550"," -3.37648222"," 52.98394","Chris Coffey; Tim Mudie","https://farm6.staticflickr.com/5592/14956254401_d3bbca19fd_b.jpg"
"10491","418","grey-green - traces of golden bronze","wales (almost certainly) [;] denbighshire or merionethshire probably [;] rhagatt hall (on property of) 1 1/2 m e of corwen, the property extended n e into denbs.","rather rough. evenly pitted","","None","Flat Celt","","711","","Addition text below 'Site': [;] Possibly Hintshire [;] Iscoyd [;] Park [;] 1855","","100","","Find spot marker","Coppery appearance [;] Edge shows signs of re-grinding.","Whitchurch Museum. Shropshire. [;] from Colln. of the late Mrs Llyod of Rhagatt Corwen. [;] presd. by her nephew the late Mayor P. T. Godsal [;] Iscoyd Park [;] nr Whitchurch [;] (Hintshire)","None","Possibly found in making the terrace at Iscoyd Park 1855 (Hints. RCAM. 338). Quite uncertain.","None","d","160","79","RCAM [;] Hints [;] no 338",," -3.27657530"," 54.70235","Chris Coffey; Tim Mudie","https://farm6.staticflickr.com/5592/14956254401_d3bbca19fd_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10492","28.7g","Not given","buckinghamshire, chalfont st. giles, bowstridge, near","Approx. half dull green, half dark brown, dry surface much pock-scarred - a few with pale green corrosion deposits within. Whole surface appears lost leaving v. rounded featues.","bowstridge","7","Flat Axe","c., SU 996 922","5.4","26.4","","Not given","10000","Not given","Find spot marker","Typology: body angles rounded - poss. due to condition [;] Manufacture: limits of possible edge bevel about 5.5 mm in from edge; plano-convex profile poss. from casting in open mould unless subsequent damage; irregular fissure extends across about half of body from one side - poss. casting flaw or damage? [;] Condition: present ""squared off"" blade tips come to rounded edges not dissimilar from rest of edge - therefore not certain whether blade tips broken off ; indentation in side of butt associated with filing biting gold metal - prob. would have been symmetrical. ","Muller, Mr. - private. Feltham.","25","Discovered using a metal detector on farmland at the position marked on map in DF just to the west of the River Misbourne, by Mr. Miller of Feltham; probably a very recent find; permission of the farmer apparently obtained.","1980","None","56.4","","None","528"," -0.56175136"," 51.62250","Lesley Ravenscroft; Margaret Ellen Joy","https://farm4.staticflickr.com/3892/14959007442_b9f8185c7b_b.jpg"
"10492","28.7","","farmland just to the west of the river misbourne near bowstridge, chalfont st giles, buckinghamshire","approx half dull green, half dark brown, dry surface,","","7","Flat Axe","996 922","5.4","","style of card has varied, making field entry difficult. Right corner information was on left corner etc.","","1000","","Find spot marker","hints of possible edge [b...d] about 5.5 mm in from edge; [pl...] -convex profile poss. from casting in open ground unless subsequent damage; irregular fissure extends across about half of bode from one side - poss casting flaw or damage? Present 'squared off' blade tips come to rounded edges not dissimilar from rest of edge. Therefore not certain whether blade tips broken off; indentation in side of butt associated with filing biting gold metal - prob would have been symmetrical, dry surface, much pock-scarred - a few with pale green corrosion deposits within. Whole surface appears lost leaving v rounded features","private - Mr Miller [;] Feltham","25","","1950","5b. A","56.4","26.4","","547"," -0.56707213"," 51.62712","Lesley Ravenscroft; Margaret Ellen Joy","https://farm4.staticflickr.com/3892/14959007442_b9f8185c7b_b.jpg"
"10492","28.7","","buckinghamshire, chalfont st giles, bowstridge, near","approx. half dull green, half dark brown, dry surface, much pock-scarred - a few with pale green corrosion deposits within. Whole surface appears lost leaving v. rounded features.","chalfont st giles","7","FLAT AXE","c. SU996 922","5.4","","Seemed strange to have ""Surface"" as a separate text box when on the card it's part of the Description section. [;] I have transcribed the text as I understood it, but haven't put ""(?)"" where I'm unsure my transcription is correct. In place of the three dots in a pyramid under ""Condition"" I've expanded to ""[therefore]"" - hope this is appropriate.","","1000","","Find spot marker","Typology body angles rounded - poss. due to condition [;] Manufacture hints of possible edge bevel about 5.5mm in from edge: plane-convex profile poss. from casting in open mould unless subsequent damage: irregular fissure extends across about half of body from one side - poss. casting flaw, or damage? [;] Condition present 'squared off' blade tips come to rounded edges not dissimilar from rest of edge - [therefore] not certain whether blade tips broken off; indentation on side of butt associated with filing biting gold metal - prob. would have been symmetrical","MULLER, Mr - private [;] Feltham","25","","1980","","56.4","26.4","",," -0.56985150"," 51.63191","Lesley Ravenscroft; Margaret Ellen Joy","https://farm4.staticflickr.com/3892/14959007442_b9f8185c7b_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10493","","","england [;] buckinghamshire [;] denham","","denham","None","FLAT AXE","","","","Modern card, fields do not match data entry template","","1000","","Find spot marker","Flat Axe, poss low flanged - difficult to tell from photo. Evidence for broad furrow on blade faces.","PRIVATE (1990) - WALSH, Mr Alan [;] 155 THORNEY MILL Rd, WEST DRAYTON","None","Condition complete","None","","","",""," 64"," -0.49735980"," 51.57873","Hugh Fiske","https://farm6.staticflickr.com/5560/14959007282_ac919d99fb_b.jpg"
"10493","","","england, buckinghamshire, denham","","denham","None","Flat Axe","","","","","","1000","","Find spot marker","Typology. Flat Axe, poss low flanged - difficult to tell from photo. Evidence for broad furrow on blade faces. [;] Condition. Complete.","Private (1990) - Walsh, Mr. Alain [;] 155 Thorney Mill Rd, West Drayton","None","","None","","","","",," -0.49735980"," 51.57873","Hugh Fiske","https://farm6.staticflickr.com/5560/14959007282_ac919d99fb_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10494","362","dark brown.","england [;] cambridgeshire","slightly pitted.","","None","Flat Celt","","9","(butt) 31 [;] (blade) 82","Multiple crossing out & corrections","Bronze","100","","Find spot marker","edge of blade broken, round butt.","British Museum [;] 75,4-1,2 [;] Soden Smith Collection. 76 [;] almost certainly a misunderstanding of the label. RH Soden Smith presented 2 objects (1894.10-11 & 1897.7-12) [;] This has an old stuck-on label: 'Cambs. W.S.S' with '75' in different ink (faint and could have been misread as 76)","None","Section needed [in pencil]","None","","141","",""," 64"," -3.27657530"," 54.70235","Hugh Fiske","https://farm6.staticflickr.com/5585/14772686450_d3e7c3e2ce_b.jpg"
"10494","362","dark brown","england, cambridgeshire","slightly pitted","cambridgeshire","None","Flat Celt","","9","(butt) 31 (blade) 82","","Bronze","10000","","Find spot marker","edge of blade broken, round butt","British Museum. 75, 4-1, 2 [;] ex - Rev. Dr. W. Sparrow Simpson coll. - almost certainly a misunderstanding of the label. R.H.Soden Smith presented 2 objects (1884. 10-11 & 1892. 7-12). [;] This has an old stuck-on label: 'Cambs W.S.S.' with '75' in different ink (faint and could have been misread as 76).","None","section needed","None","d","141","","",," 0.08333300"," 52.33333","Hugh Fiske","https://farm6.staticflickr.com/5585/14772686450_d3e7c3e2ce_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10495","63.78","","england [;] cambs","smooth. brown. pocked in patches","","None","Miniature Hammer Flanged Flat Axe","","9. 8.75","edge 43 [;] middle 16.5 [;] butt 15","","The flanges are so low, as to be scarcely perceptible","100","","Find spot marker","","Private Collection [;] 1923 [;] Sir William Ridgeway","None","","None","d","73","",""," 64"," -3.27657530"," 54.70235","Hugh Fiske","https://farm6.staticflickr.com/5562/14936362756_bab47ca1ed_b.jpg"
"10495","63.78","","england, cambs","smooth, brown, pocked in patches","cambridgeshire","None","Miniature Hammer. Flanged Flat Axe","","9, 8.75","middle 16.5, butt 15","","","10000","","Find spot marker","The flanges are so low, as to be scarcely perceptible.","Private. [;] Sir William Ridgeway","None","","None","d","73","43","",," 0.08333300"," 52.33333","Hugh Fiske","https://farm6.staticflickr.com/5562/14936362756_bab47ca1ed_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10496","304.76","patches of patina a darker green, matt.","england [;] cambs [;] bottisham","very rough. dull green","bottisham","None","Flat Celt","","12","edge 62 [;] middle 30.5 [;] butt 23","","","1000","","Find spot marker","","Private Collection [;] 1923 [;] Sir William Ridgeway","None","","None","d","141.5","",""," 64"," 0.26105360"," 52.22243","Hugh Fiske","https://farm4.staticflickr.com/3893/14959361915_8794f6f7fe_b.jpg"
"10496","304.76","dull green patches of a darker green, matt.","england, cambs, bottisham","very rough","bottisham","None","Flat Celt","","12","middle 30.5, butt 23","","","1000","","Find spot marker","","Private 1923 [;] Sir William Ridgeway","None","","None","d","141.5","62","",," 0.26105360"," 52.22243","Hugh Fiske","https://farm4.staticflickr.com/3893/14959361915_8794f6f7fe_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10497","219","large patches of brown & dark green patina on one side. Several shades of green on the other.","england [;] cambridgeshire [;] bottisham lode","fairly smooth","bottisham","5","Flat Celt","","12","edge 76 [;] butt 41","","","1000","","Find spot marker","","Museum of Archaeology Cambridge [;] purchased for 15/-","None","","1891","C","112","","Prehistoric Bronzes 1 Catalogue lost [;] Annual Records Catalogue 91.15."," 64"," 0.24903731"," 52.23379","Hugh Fiske","https://farm4.staticflickr.com/3885/14772752698_2bf23ee4bf_b.jpg"
"10497","219","Large patches of brown & dark green on one side. Several shades of green on the other.","england, cambridgeshire, bottisham lode, ","fairly smooth","bottisham lode","5","Flat Celt","","12","butt 45","","","100","","Find spot marker","","Museum of Archaeology, Cambridge [;] purchased for 15/-","None","","1891","c","112","76","Prehistoric Bronzes.1. Catalogue lost. [;] Annual Records. Catalogue 91. 15.",," 0.22802580"," 52.25669","Hugh Fiske","https://farm4.staticflickr.com/3885/14772752698_2bf23ee4bf_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10498","228","Dusty brown & green","england [;] cambridgeshire [;] burwell fen","smooth but dull","burwell","None","Flat Celt","","9","edge 73.5 [;] butt 25","","","1000","","Find spot marker","Very sharp & true","Museum of Archaeology Cambridge.","None","","None","d","114","",""," 64"," 0.33426475"," 52.29793","Hugh Fiske","https://farm6.staticflickr.com/5586/14936362216_c0ec765537_b.jpg"
"10498","228","Dusty brown & green.","england, cambridgeshire, burwell fen","Very sharp & true smooth but dull.","burwell fen","None","Flat Celt","","9","butt 25","","","100","","Find spot marker","","Museum of Archaeology, Cambridge","None","","None","d","114","73.5","",," 0.30479570"," 52.28827","Hugh Fiske","https://farm6.staticflickr.com/5586/14936362216_c0ec765537_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10499","609","dark brown to black patina emerald green & buff in the pitts.","england [;] cambridgeshire [;] burwell fen","smooth except for the even pitting","burwell","None","Flat Celt","","12","edge 101.5 [;] butt 35.5","","","1000","","Find spot marker","Looks as though blade had been slightly sharpened recently. The scratches as if they were made with a file & showing the metal colour very bright except for pittings of corrosion. Sides look as if smoothed with emery paper showing up the pittings in the same manner.","Museum of Archaeology Cambridge [;] purchased at Barnes 30/-","None","","None","d","145","","Cambridge Antiquarian Society Catalogue 1911 No 504"," 64"," 0.33100318"," 52.29593","Hugh Fiske","https://farm6.staticflickr.com/5572/14936362336_88baa13ae8_b.jpg"
"10499","609","dark brown to black, emerald green & buff in the pitts.","england, cambridgeshire, burwell fen","smooth except for the even pitting","burwell fen","None","Flat Celt","","12","butt 35.5","","","100","","Find spot marker","Looks as though blade had been slightly sharpened recently. The scratches as if they were made with a file & showing the metal colour very bright except for pittings of corrosion. Sides look as if smoothed with emery paper showing up the pittings in the same manner.","Museum of Archaeology, Cambridge [;] purchased at Barnes. 30/-","None","","None","d","145","101.5","Cambridge Antiquarian Society Catalogue 1911 [;] No. 504",," 0.30479570"," 52.28827","Hugh Fiske","https://farm6.staticflickr.com/5572/14936362336_88baa13ae8_b.jpg"
