"userID","taskID","dateOfObject","dateOfLevel","description","level","excNumber","comments","materials","regNumber","date","photoNumbers","objectType","unit","size","imageURL","imageTitle","fullname"
433,62489,"","","Found approx. 20.2.1984
Small complete object resembling a pulley wheel, but no features for attachment.
Round section. Fashioned probably with a blade, so that the centre is of less dia. than the two ends, which are approx. equal dia.
Not stained brown; there appear to be traces of red, however, in the [stance]-dia. area and on one end.
cf. 85.12.20/188","1","187","","Wood","","85.12.20","84F 117/28A-29A; 88F/10-12 (right)","Object of Unknown Use","244 House Room 5W","Max. Dia. 1.9 cms; Width 1.4 cms; Dia. Centre 1.75 cms","https://www.flickr.com/photos/115096994@N02/26590919113","QasrIbrim85.12.20.245","Joellen mcGann"
580,62489,"","","Found approx 20. 2. 1984
Small complete object resembling a pulley wheel, but no features for attachment.
Round section. Fashioned probably with a blade, so that the centre is of less dia than the two ends, which are approx. equal dia.
No stained brown; there appear to be traces of red, however, in the smaller-dia area and on one end.
cf 85.12.20/188","1","187","","Wood","","85.12.20","84F 117/28A-29A; 88F 15/10-12 (right)","Object of unknown use","244 House, Room 5W","Max dia. 1.9 cms; width 1.4 cms; dia centre 1.75 cms","https://www.flickr.com/photos/115096994@N02/26590919113","QasrIbrim85.12.20.245","Denis Antoine"
677,62489,"","","Found approx 20.2.1984. Small complete object resembling a pulley wheel, but no features for attachment. Round section. Fashioned, probably with a blade, so the centre is of less dia than the two ends, which are approx equal dia. Not stained brown; there appear to be traces of red, however, in the smaller-dia area and on one end. cf 85.12.20/ 188.","1","187","","Wood","","85.12.20","84F 117/ 28A-29A. 88F 15/ 10-12 (right) ","Object of unknown use","244 House. Room 5W.","Max dia 1.9 cms. Width 1.4 cms. Dia centre 1.75 cms.","https://www.flickr.com/photos/115096994@N02/26590919113","QasrIbrim85.12.20.245","Michael George Adams"
433,62490,"","","Found 12.2.1984
cf. 85.12.20/187 but better made in a harder wood than that is.
Small complete object resembling a pulley wheel, but no features for attachment.
Round section, unlike /187, almost certainly lathe-turned, there being traces of quite narrow, very shallow grooves, on on each face near the rim, though there are not quite parallel to the rim.
Hard wood; probably stained dark brown. Seems to utilise centre of a stick, the grain radiating from the centre.
Two faces are not quite parallel.
In FOS Cambridge","6","188","","Wood","","85.12.20","84F 122/29A-30A; 988F 15/10-12","Object of Unknown Use","226 Temple 3, Room 9","Max Sia. 2.1 cms; Min Dia. 1.9 cms; Width 0.9-2.0 cms","https://www.flickr.com/photos/115096994@N02/27195873735","QasrIbrim85.12.20.247","Joellen mcGann"
580,62490,"","","Found 12. 2. 1984
cf 85.12.20/187 but better made in a harder wood than that is.
Small complete object resembling a pulley wheel, but no features for attachment.
Round section. unlike /187, almost certainly lathe-turned, there being traces of quite narrow, very shallow grooves, one on each face near the rim, though these are not quite parallel to the rim.
Hard wood; probably stained dark brown.
Seems to utilise centre of a stick, the grain radiating from the centre.
Two faces are not quite parallel.
In FOS, Cambridge.","6","188","","Wood","None","85.12.20","84F 122/29A-30A; 88F 15/10-12","Object of unknown use","226 Temple 3, Room 9","Max dia 2.1 cms; Min dia 1.9 cms; width 0.9-1.0 cms","https://www.flickr.com/photos/115096994@N02/27195873735","QasrIbrim85.12.20.247","Denis Antoine"
677,62490,"","","Found 12.2.1984. cf.85.12.20/ 187 but better made in a harder wood than that is. Small complete object resembling a pulley wheel, but no features for attachment. Round section unlike/ 187, almost certainly lathe-turned, there being traces of quite narrow, very shallow grooves, one on each face near the rim, though these are not quite parallel to the rim. Hard wood; probably stained dark brown. Seems to ultilise centre of a stick, the grain radiating from the centre. Two faces are not quite parallel. In FOS Cambridge.  ","6","188","","Wood","None","85.12.20","84F 122/ 29A-30A. 88F 15/ 10-12. ","Object of unknown use","226 Temple 3. Room 9","Max dia 2.1 cms. Min "" 1.9 "". Width 0.9 - 1.0 cms.","https://www.flickr.com/photos/115096994@N02/27195873735","QasrIbrim85.12.20.247","Michael George Adams"
433,62491,"","","Found 12.2.1984
Approx. 50% of lower part of wooden bowl. 
Carefully made, leaving no evidence of knife-facets or turning grooves, but unevenness of interior and graduation from wall to base probably point to former.
Exterior smoothed, stained, light brown and polished.
Lower part of one handle (or ??spout) preserved and a second opposite is possible - unusual in a wooden bowl, and another reason to prefer blade-fashioning; also the profile is not really symmetrical.","6","189","","Wood","","85.12.20","84F 122/29A-30A; 88F 15/16-17","Fragment of Bowl","226 Temple 3, Room 9","Max Pres. Ht. 4.1 cms; Dia. Ends c. 4.8 cms (not quite flat); Max pres. dia. (over handle) 9.5 cms (without 9.0 cms)","https://www.flickr.com/photos/115096994@N02/27195873065","QasrIbrim85.12.20.249","Joellen mcGann"
580,62491,"","","Found 12. 2. 1984
Approx 50% of lower part of wooden bowl.
Carefully made, leaving no evidence of knife-facets or turning grooves, but unevenness of interior and graduation from wall to base probably point to former.
Exterior smoothed, stained light brown and polished.
Lower part of one handle (or ??spout) presented and a second opposite is possible - unusual in a wooden bowl, and another reason to prefer blade-fashioning; also, the profile is not really symmetrical.","6","189","","Wood","","85.12.20","84F 122/29A-30A; 88F 15/16-17","Fragment of bowl","226 Temple 3, Room 9","Max pres. Ht. 4.1 cms; dia base c 4.8 cms (not quite flat); max pres dia (over handle) 9.5 cms (without, 9.0)","https://www.flickr.com/photos/115096994@N02/27195873065","QasrIbrim85.12.20.249","Denis Antoine"
677,62491,"","","Found 12.2.1984. Approx 50% of lower part of wooden bowl. Carefully made, leaving no evidence of knife - facets or turning grooves, but unevenness of interior and graduation from wall to base probably point to former. Exterior smoothed, stained light brown and polished. Lower part of one handle (or ?? spout) presented and a second opposite is possible - unusual in a wooden bowl, and another reason to preagr blade - fashioning; and, the profile is not really synngarical.","6","189","","Wood","","85.12.20","84F 122/ 29A-30A. 88F 15/ 16-17.","Fragment of bowl.","226 Temple 3. Room 9","Max Pres. Ht. 4.1 cms. Dia base c4.8 cms (not quite flat). Max pres o.a (over handle) 9.5 cms (without, 9.0)","https://www.flickr.com/photos/115096994@N02/27195873065","QasrIbrim85.12.20.249","Michael George Adams"
433,62492,"","","Found 12.2.1984
Part of a key, the end furthest from the handle.
Stained dark brown; not decorated. 
Appears to have been cut across, not broken . On each surface, at that end, similar facets have been knife-cut. They are shallow, and it is hard to be sure if the original staining is on their surfaces; they are probably part of the original but might be a re-shaping.","4","190","","Wood","","85.12.20","84F 122/25A-26A; 88F 3/19-21 (Bottom, 19-20)","Fragment of key","785 House, Room 10","Length 11.0 cms; Width 1.4 cms; Max Height 2.6 cms","https://www.flickr.com/photos/115096994@N02/27126889021","QasrIbrim85.12.20.251","Joellen mcGann"
580,62492,"","","Found 18. 2. 1984
Part of a key, the end furthest from the handle.
Stained dark brown; not decorated.
Appears to have been cut across, not broken. On each surface at that end, similar facets have been knife-cut.
They are shallow, and it is hard to be sure if the original staining is on their surfaces; they are probably part of the original but might be a re-shaping.","4","190","","Wood","","85.12.20","84F 122/25A-26A; 88F 3/19-21 (Bottom, 19-20)","Fragment of key","785 House, Room 10","Length 11.0 cms; width 1.4 cms; Max height 2.6 cms","https://www.flickr.com/photos/115096994@N02/27126889021","QasrIbrim85.12.20.251","Denis Antoine"
677,62492,"","","Found 18.2.1984. Part of a key, the end furthest from the handle. Stained dark brown; not decorated. Appears to have been cut accross, not broken. On each surface, at that end, similar facets have been knife-cut. They are shallow, and it is hard to be sure if the original staining is on their surfaces: They are possibly part of the original but might be a re-shaping.  ","4","190","","Wood","","85.12.20","84F 122/ 25A-26A. 88F 3/ 19-21 (Bottom, 19-20).","Fragment of key","785 House. Room 10.","Length 11.0 cms. Width 1.4 cms. Max height 2.6 cms.","https://www.flickr.com/photos/115096994@N02/27126889021","QasrIbrim85.12.20.251","Michael George Adams"
433,62493,"","","Found 18.2.1984
Part of wall of bowl; assumed to be lower part. Shallow grooves around exterior, and regular appearance of profile, suggest perhaps lathe-turned.
On exterior red painted background overall, and two horizontal lines around 2.1 cms apart, between which is a band of painted motifs all in black.
Interior blackened, but oddly all breaks except the (assumed) lower one are clear of it, so only this was broken at that time, perhaps it was used (inverted) as a very unsuitable lamp? or was it just thrown on a fire and subsequently broken again?
Drawing overleaf","4","191","","Wood","","85.12.20","84F 122/25A-26A; 88F 9/28A-29A","Fragment of Bowl","785 House, Room 10","Pres. Height 5.5 cms; Pres. Width 7.2 cms; Max Dia. 14 cms ","https://www.flickr.com/photos/115096994@N02/27126888141","QasrIbrim85.12.20.253","Joellen mcGann"
580,62493,"","","Found 18. 2. 1984
Part of wall of bowl; assumed to be lower part. Shallow grooves around exterior, and regular appearance of profile, suggest perhaps lathe-turned.
On exterior red painted background overall, and two horizontal lines around 2.1 cms apart,  between which is a band of painted motifs, all in black.
Interior blackened, but oddly all breaks except the (assumed) lower one are clear of it, so only this was broken at that time. Perhaps it was used (inversed) as a very unsuitable lamp? Or as it just thrown on a fire and subsequently broken again?
Drawing overleaf","4","191","","","","85.12.20","84F 122/25A-26A; 88F 9/28A-29A","Fragment of bowl","785 House, Room 10","Pres. height 5.5 cms; pres. width 7.2 cms; max dia 14 cms","https://www.flickr.com/photos/115096994@N02/27126888141","QasrIbrim85.12.20.253","Denis Antoine"
677,62493,"","","Found 18.2.1984.
Part of wall of bowl; assumed to be lower part, shallow grooves around exterior, and regular appearance of profile, suggest, perhaps lathe-turned. On exterior red painted background overall, and two horizontal lines around 2.1 cms apart, between which is a band of painted motifs, all in black. Interior blackened, but oddly all breaks except the (assumed) lower one are clear of it, so only this was broken at that time. Perhaps it was used (inverted) as a very unsuptable lamp? or was it just thrown on a fire and subsequently broken again? Drawing overleaf.  ","4","191","","","","85.12.20","","Fragment of bowl.","785 House. Room 10.","","https://www.flickr.com/photos/115096994@N02/27126888141","QasrIbrim85.12.20.253","Michael George Adams"
433,62494,"","","Found 20.2.1984
Fragment of rim and upper body of bowl.
Badly burnt throughout and all over.
Shallower form than usual, and with thinner rim than normal.
Cracking (due to fire?) makes dia. and stance difficult to establish with certainty.","Below floors","192","","Wood","","85.12.20","84F 117/26A-27A; 88F 9/30A-31A (top right)","Fragment of Bowl","785 House, Room 10-13","Presumed Ht. (Measures around) 8.2 cms; Presumed Length of Rim (Measures around) 10.5 cms; Max Thickness 0.6 cms","https://www.flickr.com/photos/115096994@N02/27126887111","QasrIbrim85.12.20.255","Joellen mcGann"
580,62494,"","","Found 20. 2. 1984
Fragment of rim and upper body of bowl.
Badly burnt throughout and all over.
Shallower form than usual, and with thinner rim than normal.
Cracking (due to fire?) makes dia and stance difficult to establish with certainty.","Below floors","192","","Wood","","85.12.20","84F 117/26A-27A; 88F 9/30A-31A (top right)","Fragment of bowl","785 House, Room 10-13","Preserved Ht (measured around) 8.2 cms; preserved length of rim (measured around) 10.5 cms;  Max thickness 0.6 cms","https://www.flickr.com/photos/115096994@N02/27126887111","QasrIbrim85.12.20.255","Denis Antoine"
677,62494,"","","Found 20.2.1984. Fragment of rim and upper body of bowl. Badly burnt throughout and all over. Shallower form then usual, and with thinner rim then normal. Cracking (due to fire?) makes dia and stance difficult to establish with certainty. ","Below floors","192","","Wood","","85.12.20","84F 117/ 26A-27A. 88F 9/ 30A-31A (top right). ","Fragment of bowl.","785 House. Room 10-13.","Presented HT (measured around) 8.2 cms. "" length of rim ("" "") 10.5. Max thickness 0.6 cms.","https://www.flickr.com/photos/115096994@N02/27126887111","QasrIbrim85.12.20.255","Michael George Adams"
433,62495,"","","Complete small lock tumbler. Usual type. Two almost parallel faces, rounded off edges to ditto sides. Two ends knife-(or saw) cut.
Not stained.
Smoothed.
Found 28.1.1984 ","4","193","","Wood","","85.12.20","84F 116/19-20; 88F 8/24-25 (bottom)","Lock Tumbler","939 Plaza","Length 3.8 cms; Width 2.7 cms; Thickness 1.4 cms","https://www.flickr.com/photos/115096994@N02/26590915813","QasrIbrim85.12.20.257","Joellen mcGann"
580,62495,"","","Complete small lock tumbler.
Usual type.
Two almost parallel faces, rounded off edges to ditto sides. Two ends knife-(or saw-)cut.
Not stained.
Smoothed.
Found 28. 1. 1984","+","193","","Wood","","85.12.20","84F 116/19-20; 88F 8/24-25 (bottom)","Lock tumbler","939 Plaza","Length 3.8 cms; width 2.7 cms; thickness 1.4 cms","https://www.flickr.com/photos/115096994@N02/26590915813","QasrIbrim85.12.20.257","Denis Antoine"
677,62495,"","","Complete small lock tumbler. Usual type. Two almost parallel faces, rounded off edges to differ sizes, two ends knife-(or saw) cut. Not stained. Smoothed. Found 28.1.1984.  ","+","193","","Wood","","85.12.20","84F 116/ 19-20. 88F 8/ 24-25 (bottom). ","Lock Tumbler","939 Plaza","Length 3.8 cms. Width 2.7 "". Thickness 1.4 "".","https://www.flickr.com/photos/115096994@N02/26590915813","QasrIbrim85.12.20.257","Michael George Adams"
433,62496,"","","Found 11.2.1984
Round-section stick, ends cut off with knife or saw. Dia. virtually the same all along, except that the central area of about 12 cms has lost its surface all around, through wear. The remainder, towards both ends, retains a smooth brown surface and is polished (through wear, it is assumed).
This may mean central part worn by contact with one type of object (cloth?) and ends from another (hands?), or that something narrower than 30.6 cms, say about 12 + 30.5-12/2 = 21 cms or less, wore it at different places but often in the middle.
Suggested use per Nettie Adams, who says a shuttle should have pointed ends.
Not drawn.","4","194","","Wood","","85.12.20","84F 112/7A; 88F 3/4-5 (top)","Loom Part (?)","939 Plaza","Length 30.5 cms; dia. 1.3 cms","https://www.flickr.com/photos/115096994@N02/27100048742","QasrIbrim85.12.20.259","Joellen mcGann"
580,62496,"","","Found 11. 2. 1984
Round-section stick, ends cut off with knife or saw. Dia virtually the same all along, except that the central area of about 12 cms has lost its surface all around, through wear. The remainder, towards both ends, retains a smooth brown surface and is polished (through wear, it is assumed).
This may mean central part worn by contact with one type of object (cloth?) and ends from another (hands?) or that something narrower than 30.5 cms, say about 12 + [30.5 - 12]/2 = 21 cms or less, wore it at different places but most often in the middle.
Suggested use per Nettie [...], who says a shuttle should have pointed ends.
Not drawn","+","194","","Wood","","85.12.20","84F 112/7A; 88F 3/4-5 (Top)","Loom part?","939 Plaza west","Length 30.5 cms; dia 1.3 cms","https://www.flickr.com/photos/115096994@N02/27100048742","QasrIbrim85.12.20.259","Denis Antoine"
677,62496,"","","Found 11.2.1984. Round-section stick, ends cut off with knife or saw. Dia virtually the same all along, except that the central area of about 12 cms has lost its surface all around, through wear. The remainder, towards both ends, retains a smooth brown surface and is polished (through wear, it is assumed). This may mean central part worn by contact with one type of object (cloth?) and ends from another (hands?) or that something narrower than 30.5 cms, say about 12+ 30.5/2 - 12 = 21 cms or less, wore it at different places but most often in the middle. Suggested use per nettle rims, who says a shuttle should have pointed ends. Not drawn.     ","+","194","","Wood","","85.12.20","84F 112/ 7A. 88F 3/ 4-5 (top)","Loom part?","939 Plaza West","Length 30.5 cms. Dia 1.3 cms.","https://www.flickr.com/photos/115096994@N02/27100048742","QasrIbrim85.12.20.259","Michael George Adams"
1253,62496,"","","FOUND 11.2.1984
ROUND-SECTION STICK, ENDS CUT OFF WITH KNIFE OR SAW. DIA VIRTUALLY THE SAME ALL ALONG, EXCEPT THAT THE CENTRAL AREA OF ABOUT 12CMS HAS LOST ITS SURFACE ALL AROUND, THROUGH WEAR. THE REMAINDER, TOWARDS BOTH ENDS RETAINS A SMOOTH BROWN SURFACE AND IS POLISHED (THROUGH WEAR, IT IS ASSUMED). THIS MAY MEAN CENTRAL PART WORN BY CONTACT WITH ONE TYPE OF OBJECT (CLOTH?) AND ENDS FROM ANOTHER (HANDS?) OR THAT SOMETHING NARROWER THAN 30.5CMS, SAY ABOUT 12 + (20.5-12)/2 = 21CMS OR LESS, WORE IT AT DIFFERENT PLACES BUT MOST OFTEN IN THE MIDDLE. SUGGESTED USE PER NETTLE ADAMS, WHO SAYS A SHUTTLE SHOULD HAVE POINTED ENDS.
NOT DRAWN.","+","194","","WOOD","","85.12.20","84F112/7A 88F3/4-5 (TOP)","LOOM PART?","939 PLAZA WEST","LENGTH 30.5CMS, DIA 1.3CMS","https://www.flickr.com/photos/115096994@N02/27100048742","QasrIbrim85.12.20.259",
433,62497,"","","Found 11.2.1984
Complete saqqia collar, usual design with notch close to each end to receive the string, cut out with a blade from an otherwise more-or-less straight stick of equal dia. all along.
The wood was unsuitably soft and has worn badly, there are friction-wear marks in each notch from the string, one end is extensively chipped, and  there are extensive wear areas all around extending 15 cms from the chipped end - perhaps indicative of method of use that this wear is not symmetrically distributed. ","4","195","","Wood","","85.12.20","84F 112/7A; 88F 32A-33A","Saqqia Collar","939 Plaza","Length 21.6 cms; Max dia. (shank) 1.1 cms; Dia. one head 1.2 cms (other chipped)","https://www.flickr.com/photos/115096994@N02/27100048392","QasrIbrim85.12.20.261","Joellen mcGann"
580,62497,"","","Found 11. 2. 1984
Complete saqqia collar, usual design with notch close to each end to receive the string, cut out with a blade from an otherwise more-or-less straight stick of equal dia all along.
The wood was unsuitably soft and has worn badly, there are friction-wear marks in each notch from the string, one end is extensively chipped, and there are extensive wear areas all around extending 15 cms from the chipped end - perhaps indicative of method of use that this wear is not symmetrically distributed.","+","195","","Wood","","85.12.20","84F 112/7A; 88F 2/32A-33A","Saqqia collar","939 Plaza West","Length 21.6 cms; max dia (shank) 1.1 cms; dia one head 1.2 cms (other chipped)","https://www.flickr.com/photos/115096994@N02/27100048392","QasrIbrim85.12.20.261","Denis Antoine"
677,62497,"","","Found 11.2.1984. Complete saqqia collar, usual design with notch close to each end to recieve the string, cut out with a blade from an otherwise more-or-less straight stick of equal dia all along. The wood was unsuitably soft and has worn badly, there are friction-wear marks in each notch from the string, one end is extensively chipped, and there are extensive wear areas all around extending 15 cms from the chipped end - perhaps indicative of method of use that this wear is not symmetrically distributed.     ","+","195","","Wood","","85.12.20","84F 112/ 7A. 88F 2/ 32A-33A. ","Saqqia Collar","939 Plaza West","Length 21.6 cms. Max dia (shank) 1.1 cms. Dia one head 1.2 cms (other chipped)","https://www.flickr.com/photos/115096994@N02/27100048392","QasrIbrim85.12.20.261","Michael George Adams"
433,62498,"","","Found 31.1.1984
Length of stout, metal rod, approx. round-section, approx. equal diameter throughout.
Little corrosion.
Bent into a probably intentional shape; one end a break, the other curled around and split so as partly to enclose the shank.
Use as a handle assumes the angle of the break (at 90*, so as to go away from the spectator) is due only to the breakage and that about 50% of the original survives.
","1","196","","Copper/Bronze","","85.12.20","84F 123/27A-28A; 88F 26/33-34","Fragment of Handle (?)","960 Room","Length 11.1 cms; dia (max) 0.5 cms","https://www.flickr.com/photos/115096994@N02/26920972340","QasrIbrim85.12.20.263","Joellen mcGann"
580,62498,"","","Found 31. 1. 1984
Length of stout metal rod, approx. round-section, approx equal diameter throughout.
Little corrosion.
Bent into a probably intentional shape; one end a break, the other curled around and split so as partly to enclose the shank.
Use as a handle assumes the angle of the break (at 90°, so as to go away from the spectator) is due only to breakage and that about 50% of the original survives.","1","196","","Copper/bronze","","85.12.20","84F 122/27A-28A; 88F 26/33-34","Fragment of handle (?)","960 Room","Length 11.1 cms; dia (max) 0.5 cms","https://www.flickr.com/photos/115096994@N02/26920972340","QasrIbrim85.12.20.263","Denis Antoine"
677,62498,"","","Found 31.1.1984. Length of stout metal rod, approx round section, approx equal diameter throughout. Little corrosion. Bent into a probably intentional shape; one end a break, the other curved around and split so as partly to ewclohe the shank. Use as a handle assumes the angle of the break (at 90%, so as to go away from the spectator) is due only to breakage and that about 50% of the original survives. ","1","196","","Copper/ bronze","","85.12.20","84F 122/ 27A-28A. 88F 26/ 33-34. ","Fragment of handle (?)","960 Room","Length 11.1 cms. Dia (max) 0.5 cms.","https://www.flickr.com/photos/115096994@N02/26920972340","QasrIbrim85.12.20.263","Michael George Adams"
433,62499,"","","Found 26.1.1984
Complete small toggle, crudely fashioned with a blade.
Not stained.","4","197","","Wood","","85.12.20","84F 120/37; 84F 121/1-2; 88F 9/19A-20A (right)","Toggle","939 Plaza","Length 6.1 cms; Dia. 1.4 cms","https://www.flickr.com/photos/115096994@N02/26589855834","QasrIbrim85.12.20.265","Joellen mcGann"
580,62499,"","","Found 26. 1. 1984
Complete small toggle, crudely fashioned with a blade.
Not stained.","+","197","","Wood","","85.12.20","84F 120/37; 84F 121/1-2; 88F 9/19A-20A (right) ","Toggle","939 Plaza","Length 6.1 cms; dia 1.4 cms","https://www.flickr.com/photos/115096994@N02/26589855834","QasrIbrim85.12.20.265","Denis Antoine"
677,62499,"","","Found 26.1.1984. Complete small toggle, crudely fashioned with a blade. Not stained. ","+","197","","Wood","","85.12.20","84F 120/ 37, 84F 121/ 1-2. 88F 9/ 19A-20A (right). ","Toggle","939 Plaza","Length 6.1 cms. Dia 1.4 cms.","https://www.flickr.com/photos/115096994@N02/26589855834","QasrIbrim85.12.20.265","Michael George Adams"
433,62500,"","","Found 26.1.84
Length of round-section wood, probably just a straight piece of branch with the bark off. The ends probably saw-cut, not quite parallel - one seems to have black staining.
Could be either off-cut or artefact.
Not drawn.","4","198","","Wood","","85.12.20","84F 120/37; 84F 121/1-2; 88F 8/8-10 (right)","Stopper?","939 Plaza","Length 6.4-6.7 cms; Dia. 3.9-4.0 cms","https://www.flickr.com/photos/115096994@N02/26590910533","QasrIbrim85.12.20.267","Joellen mcGann"
580,62500,"","","Found 26. 1. 1984
Length of round-section wood, probably just a straight piece of branch with the bark off. The ends probably saw-cut, not quite parallel. One seems to have black staining.
Could be either off-cut or artefact
Not drawn.","+","198","","Wood","","85.12.20","84F 120/37, 84F 121/1-2; 88F 8/8-10 (right)","Stopper?","939 Plaza","Length 6.4-6.7 cms; dia 3.9-4.0","https://www.flickr.com/photos/115096994@N02/26590910533","QasrIbrim85.12.20.267","Denis Antoine"
677,62500,"","","Found 26.1.1984. Length of round-section wood, probably just a straight piece of branch with the bark off. The ends probably saw-cut, not quite parallel. One seems to have black staining. Could be either cut-off or artefact. Not drawn. ","+","198","","Wood","","85.12.20","84F 120/ 37, 84F 121/ 1-2. 88F 8/ 8-10 (right)","Stopper ?","939 Plaza","Length 6.4 - 6.7 cms. Dia 3.9 - 4.0 cms.","https://www.flickr.com/photos/115096994@N02/26590910533","QasrIbrim85.12.20.267","Michael George Adams"
